"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"ENSMUSG00000095865",253.861197128497,2.1389049044756,0.741999223983559,2.8826241798374,0.00394377654334836,0.0121407238166001
"ENSMUSG00000033739",44.7315269349598,4.53026772417002,1.57161350435497,2.88255840995039,0.00394459995785765,0.0121407975192595
"ENSMUSG00000047731",591.059798710727,1.11860462395058,0.388236009880718,2.88124902245482,0.00396102553005462,0.0121888822085936
"ENSMUSG00000029372",79.2014585213412,-3.31842843960683,1.15195135460569,-2.88070188583849,0.00396790744866997,0.0122075855987646
"ENSMUSG00000028456",24.4664459343111,6.29898437176014,2.18674358528491,2.88053177068744,0.00397004937926045,0.0122117014124872
"ENSMUSG00000032112",302.329896899002,-1.72906736327698,0.600334814465851,-2.88017173352744,0.00397458609265129,0.0122207054875486
"ENSMUSG00000036555",207.097497818051,2.44576113384861,0.84916171193579,2.88020656074229,0.00397414704046465,0.0122207054875486
"ENSMUSG00000026019",1040.79307659676,1.30745560867623,0.454013626630564,2.87977173367997,0.00397963188283471,0.0122337428689733
"ENSMUSG00000054723",69.5019779855945,2.79137835905619,0.969396209237147,2.87950203689452,0.00398303724972748,0.0122417331864727
"ENSMUSG00000063568",56.1250269438621,-3.40269913785633,1.18216474087258,-2.87836290510975,0.00399744987552675,0.0122826109884503
"ENSMUSG00000071645",175.413505926155,1.98088255037451,0.688207168483665,2.87832304150363,0.00399795509784735,0.0122826109884503
"ENSMUSG00000062743",193.870137188355,1.72811154896027,0.600413671114919,2.87820153353822,0.00399949541998296,0.0122848578980302
"ENSMUSG00000104108",43.1193757052731,-5.42732951240617,1.88580061614519,-2.87799752844513,0.00400208274664156,0.0122903192296256
"ENSMUSG00000030341",428.883178086712,-1.06442874970379,0.369910373696417,-2.87753149247271,0.00400799902295337,0.0123015082933602
"ENSMUSG00000098183",43.1283701559187,-3.95725572393473,1.37523178138892,-2.87751910440732,0.00400815639638789,0.0123015082933602
"ENSMUSG00000025464",114.163378278618,1.97887186122567,0.687761138975239,2.87726617437876,0.00401137075342638,0.0123039136056419
"ENSMUSG00000027514",117.003329819776,-2.09199812308638,0.72706375594647,-2.87732417683657,0.00401063342342931,0.0123039136056419
"ENSMUSG00000060314",24.6865292044834,6.31158759406086,2.19352028233474,2.8773782694833,0.00400994590601911,0.0123039136056419
"ENSMUSG00000022555",214.173525376919,-2.08223918538835,0.724059758153276,-2.87578361031847,0.0040302590013625,0.0123543627764818
"ENSMUSG00000021143",563.42980282128,-1.11957277949199,0.389465124272098,-2.87464193766886,0.0040448591906962,0.0123966158768744
"ENSMUSG00000034997",25.0803165011618,6.33522416411556,2.20434904113101,2.87396598538001,0.00405352616416451,0.0124206715756663
"ENSMUSG00000096010",607.171553912245,-1.452520359672,0.505519177828705,-2.87332394769044,0.00406177389476373,0.0124434331986851
"ENSMUSG00000005846",1988.09036618587,1.03917240926545,0.361776682636202,2.87241400328288,0.00407348929609756,0.012476806867797
"ENSMUSG00000020709",42.1241267718738,-5.3927864232594,1.87748600845706,-2.87234440042047,0.00407438668424098,0.0124770389568227
"ENSMUSG00000081992",30.4994118002452,6.61607858289423,2.3035488466798,2.87212428441891,0.0040772258160101,0.0124781844502074
"ENSMUSG00000084835",20.4290383904832,-9.65327453367022,3.36098885634865,-2.87215309132487,0.00407685415255495,0.0124781844502074
"ENSMUSG00000096862",20.4290383904832,-9.65327453367022,3.36098885634865,-2.87215309132487,0.00407685415255495,0.0124781844502074
"ENSMUSG00000032640",656.855512217988,1.13029729810339,0.393563920432676,2.87195354914841,0.00407942925456031,0.0124824123835891
"ENSMUSG00000036356",448.748439292724,5.94574085459023,2.0703596445653,2.87183961984471,0.00408090018002175,0.012484397690131
"ENSMUSG00000020817",1013.25651608955,1.36571928055705,0.475658915958804,2.87121555958667,0.00408896587876474,0.012506553038252
"ENSMUSG00000002963",318.618775001845,-1.16581867040379,0.406114543795527,-2.87066466398398,0.00409609797717717,0.0125258445190118
"ENSMUSG00000069117",32.3813452166026,-3.2454244801922,1.13067604898078,-2.87033981405877,0.00410030889415805,0.0125361970740254
"ENSMUSG00000046707",226.858731031375,-1.67621478519902,0.584198471644128,-2.86925568374322,0.00411439054841935,0.0125767179686587
"ENSMUSG00000088856",56.3935547744572,-4.47789559296629,1.56075261620228,-2.86906172476084,0.00411691448427173,0.0125819004544477
"ENSMUSG00000001138",436.556203396887,-1.22036872456852,0.425382953511081,-2.86887077748576,0.00411940060194547,0.012586965300029
"ENSMUSG00000024843",453.53822596296,1.15505908302588,0.402665125303646,2.86853519324492,0.00412377318222336,0.0125977910974138
"ENSMUSG00000016308",166.911831144815,-2.10458054846547,0.733903157704964,-2.8676543033918,0.00413527100543614,0.0126303751988241
"ENSMUSG00000032606",44.4028435716893,4.2193941255471,1.47165233343718,2.86711340014141,0.00414234555720146,0.0126494388963727
"ENSMUSG00000031833",547.715416080156,-1.39024814722461,0.484953958760255,-2.86676316815449,0.00414693214742062,0.0126583540885889
"ENSMUSG00000055850",484.941654696359,-1.08089882638854,0.377043772913666,-2.86677278353046,0.00414680616428004,0.0126583540885889
"ENSMUSG00000040751",199.068133260662,2.37884127848601,0.829905669174181,2.86639960039451,0.00415169825504551,0.012667809865606
"ENSMUSG00000043004",972.704774866715,1.09014122091143,0.38031426846568,2.86642209168075,0.00415140326656302,0.012667809865606
"ENSMUSG00000031201",937.671732543855,-1.04969052735244,0.366260560667311,-2.86596658247875,0.00415738128793677,0.0126826018960642
"ENSMUSG00000025491",454.998496464655,1.2870038027749,0.449083020074801,2.86584828471255,0.00415893508372179,0.0126847937701143
"ENSMUSG00000019774",201.971961491379,1.76986305717934,0.618055349649405,2.86359960832522,0.0041885709572382,0.0127726181840601
"ENSMUSG00000087935",559.59277810711,2.3643979810132,0.825878816430607,2.86288730740421,0.00419799842672955,0.0127987962474031
"ENSMUSG00000097838",194.513821146324,-1.61382643219596,0.563778418114549,-2.86251899743361,0.00420288064125742,0.0128111090763017
"ENSMUSG00000073792",416.922177856902,-1.82094520508652,0.636389737217313,-2.86136796147721,0.0042181716723286,0.012855138474008
"ENSMUSG00000089998",83.6101093925073,-2.88100713960312,1.0075931296037,-2.8592961334862,0.00424582225511113,0.0129342139952091
"ENSMUSG00000028134",422.569506315304,1.37878862136597,0.482559542066132,2.85724040490949,0.00427342035051167,0.0130078495576008
"ENSMUSG00000042275",127.025071805749,-1.88744377327187,0.660898545770411,-2.85587521012272,0.00429183783298419,0.0130612924512421
"ENSMUSG00000036022",284.940950113423,-1.34394830652832,0.470610434011835,-2.85575543889136,0.00429345706437369,0.0130636022800198
"ENSMUSG00000083609",9.95264418044126,-8.61570967641164,3.01767089149519,-2.85508592096428,0.00430251873132078,0.0130859301930377
"ENSMUSG00000093164",9.95264418044126,-8.61570967641164,3.01767089149519,-2.85508592096428,0.00430251873132078,0.0130859301930377
"ENSMUSG00000025209",264.763695327698,2.05727735735525,0.721165063192585,2.85271356358796,0.00433476743565205,0.0131762405297118
"ENSMUSG00000026810",252.416972949811,-1.46045569088048,0.511953771887744,-2.85271009039604,0.00433481480880023,0.0131762405297118
"ENSMUSG00000090008",10.42414308424,-8.66802161544671,3.03933859683601,-2.85194338810103,0.00434528386096743,0.0132027772534316
"ENSMUSG00000020781",83.5296829831403,2.49501967614649,0.875024732937253,2.85137046100548,0.00435312193866717,0.0132239467414682
"ENSMUSG00000030981",10.0574561249404,-8.61821319865176,3.02258181425649,-2.85127540899061,0.00435442356131517,0.0132252552404264
"ENSMUSG00000079363",26.2657445758046,6.40059958554513,2.24502101781442,2.85101989458266,0.00435792427199713,0.0132332409507195
"ENSMUSG00000028645",160.456143233388,2.54363664361243,0.892599885957495,2.84969411673615,0.00437612927159287,0.0132838488327549
"ENSMUSG00000041649",50.3376194278555,3.99177815366206,1.40182371073391,2.84756073327665,0.00440556871449044,0.0133672260735768
"ENSMUSG00000007989",42.7772581238375,3.63325626998092,1.27598593689584,2.84741090393186,0.00440764300226887,0.0133708483085208
"ENSMUSG00000047904",76.7421745389255,3.87600889902816,1.36135998127833,2.8471594231737,0.0044111265761463,0.0133760719219963
"ENSMUSG00000038375",254.5533053412,-2.04687460609402,0.719017030934623,-2.84676790399994,0.00441655496366088,0.0133898589894498
"ENSMUSG00000059834",242.238862672347,1.44854103887033,0.508883039039201,2.8465107455836,0.00442012374167836,0.0133980038205843
"ENSMUSG00000030019",684.680106344775,1.02729463038641,0.360980473243612,2.84584543079462,0.00442936893909987,0.0134233479762863
"ENSMUSG00000026509",424.527430777927,1.23814118213207,0.43509791444663,2.84566103633654,0.00443193437955455,0.0134276535267814
"ENSMUSG00000097779",64.7340402260824,3.97592216119022,1.39720955052796,2.84561622105134,0.00443255808835474,0.0134276535267814
"ENSMUSG00000021007",36.6466190203158,4.37638676343803,1.53809947869899,2.84532101079693,0.00443666861303721,0.0134347456744931
"ENSMUSG00000041773",64.5853018432704,3.97235674223533,1.3960995686435,2.84532481167873,0.00443661566739417,0.0134347456744931
"ENSMUSG00000023393",173.318967347944,-1.57907901873977,0.554996141613916,-2.84520720116693,0.00443825422729251,0.0134368677622935
"ENSMUSG00000091478",17.9267391510088,-6.09778904775715,2.14339865891118,-2.84491595737713,0.00444231422195747,0.0134464787272566
"ENSMUSG00000067608",87.910661159278,2.80906584472429,0.987606678080878,2.84431637317689,0.0044506831399587,0.0134691259791576
"ENSMUSG00000018593",25.8917165364178,-4.07512224964669,1.43293832873242,-2.84389227919638,0.00445661121219887,0.0134843789337422
"ENSMUSG00000078377",376.530401675967,-7.23664238750544,2.54511671284757,-2.84334402071833,0.00446428548466079,0.0135049082410476
"ENSMUSG00000040888",136.334859654043,1.93682998548552,0.681219675971766,2.8431797462729,0.00446658725390342,0.0135091802505034
"ENSMUSG00000008450",312.699684325764,-1.32611449967433,0.466475561516199,-2.84283810145171,0.00447137773322764,0.0135209761562714
"ENSMUSG00000024772",443.18012114044,-1.06182024205472,0.373622727604844,-2.84195838101621,0.00448373444235591,0.0135529441165638
"ENSMUSG00000001034",122.936587153971,-1.87322191399412,0.65929384170521,-2.84125498449855,0.00449363672492164,0.0135774706137405
"ENSMUSG00000027677",1733.39904014182,-1.02770511311728,0.361810693086127,-2.84044980636501,0.00450499618869209,0.0136063787035557
"ENSMUSG00000098120",24.2501717783037,6.28576265153761,2.21384190982275,2.83930059488344,0.00452125434609012,0.0136500533796669
"ENSMUSG00000031971",192.7969206788,-1.48540539184132,0.523182821088148,-2.83917080601363,0.00452309383547118,0.0136522477615502
"ENSMUSG00000091537",603.429604792225,-1.46712866298065,0.516804268550516,-2.83884780420934,0.00452767466302326,0.0136612889792711
"ENSMUSG00000049571",20.9530981129791,-9.67856851353584,3.41030643235089,-2.83803485274018,0.00453922258688198,0.0136825395403711
"ENSMUSG00000060924",20.9530981129791,-9.67856851353584,3.41030643235089,-2.83803485274018,0.00453922258688198,0.0136825395403711
"ENSMUSG00000087606",20.9530981129791,-9.67856851353584,3.41030643235089,-2.83803485274018,0.00453922258688198,0.0136825395403711
"ENSMUSG00000058594",499.978194963215,1.15390035371212,0.406727551803378,2.8370351322301,0.00455346012881777,0.0137227317952424
"ENSMUSG00000035208",578.594894349394,1.51477245676924,0.534087774400687,2.83618635245678,0.00456557978199345,0.0137565267002684
"ENSMUSG00000036622",528.286679365046,1.15615486996952,0.407857941323943,2.83469991099484,0.00458687496038927,0.0138152088751431
"ENSMUSG00000028479",315.652784978165,2.03684811383556,0.718566985291132,2.83459740779813,0.00458834676036467,0.0138169014282962
"ENSMUSG00000020282",24.2125947775411,6.28436527885536,2.21719665324546,2.83437433015088,0.00459155131620065,0.0138238101284344
"ENSMUSG00000082592",19.7480704441337,-9.60444088336102,3.38909744796808,-2.83392290449463,0.00459804233964823,0.0138323833141636
"ENSMUSG00000086121",19.7480704441337,-9.60444088336102,3.38909744796808,-2.83392290449463,0.00459804233964823,0.0138323833141636
"ENSMUSG00000086387",19.7480704441337,-9.60444088336102,3.38909744796808,-2.83392290449463,0.00459804233964823,0.0138323833141636
"ENSMUSG00000100119",19.7480704441337,-9.60444088336102,3.38909744796808,-2.83392290449463,0.00459804233964823,0.0138323833141636
"ENSMUSG00000040265",26.0054912196278,-5.59541745771398,1.9744998299022,-2.83384043542365,0.00459922905503956,0.0138332129985801
"ENSMUSG00000037337",364.080162704148,1.50096619893416,0.529752398159951,2.83333535468198,0.00460650313139516,0.0138523478323499
"ENSMUSG00000038594",322.707499340594,1.52618038983867,0.538679707837697,2.83318708247779,0.00460864049666769,0.0138560313962375
"ENSMUSG00000001128",171.700754191681,-2.25645908591438,0.796488952541393,-2.83300738662426,0.0046112320421413,0.0138610787395007
"ENSMUSG00000045954",77.160095586053,2.42086294233118,0.854591156134522,2.83277322138601,0.00461461111692257,0.0138684908809788
"ENSMUSG00000068923",49.42364699579,3.96342445707383,1.3997447766994,2.83153366460106,0.00463253567438215,0.0139196056096492
"ENSMUSG00000036585",29.6882635146627,-3.46479945369643,1.22405232966767,-2.83059749139738,0.00464611492932169,0.013957646155624
"ENSMUSG00000079597",76.948678209618,-2.83232032735313,1.000704969079,-2.83032503571942,0.0046500736825643,0.0139667758986198
"ENSMUSG00000095463",263.485463094466,1.36649753161302,0.482825370653199,2.8302107028144,0.00465173583757147,0.013969005424038
"ENSMUSG00000055926",9.69076916564093,-8.56694759259812,3.02718877463892,-2.83000111006291,0.00465478426331779,0.013969872296985
"ENSMUSG00000084217",9.69076916564093,-8.56694759259812,3.02718877463892,-2.83000111006291,0.00465478426331779,0.013969872296985
"ENSMUSG00000085514",9.69076916564093,-8.56694759259812,3.02718877463892,-2.83000111006291,0.00465478426331779,0.013969872296985
"ENSMUSG00000058022",19.7600191010587,-6.24817308585881,2.20803665983852,-2.82974155253191,0.00465856190971195,0.0139783047960168
"ENSMUSG00000052087",224.351062196611,-1.46556602341962,0.518063219369213,-2.82893278006508,0.00467035073487986,0.014008284862707
"ENSMUSG00000035521",217.357496723615,-1.46367985793706,0.517428903245035,-2.82875550391107,0.00467293835291651,0.0140132784019333
"ENSMUSG00000036867",24.0275490986881,6.27326406092922,2.21817490990963,2.82811965499367,0.00468223022620997,0.0140383708223543
"ENSMUSG00000027944",506.4084879701,-1.1884048253072,0.420225946980313,-2.82801391453078,0.00468377706817315,0.0140402365884874
"ENSMUSG00000052013",234.246440278013,1.71906487724721,0.607936162725355,2.82770623405705,0.00468828065520122,0.0140509631004314
"ENSMUSG00000028125",23.6774731010113,6.25189175562555,2.2121690038643,2.82613658572402,0.00471131701705697,0.0141172178810235
"ENSMUSG00000056870",43.2311461441072,4.47603597942386,1.58429898122561,2.82524702247881,0.00472441780528296,0.0141533330169262
"ENSMUSG00000104121",53.0688056459754,-2.5743233762536,0.911203079660124,-2.82519169844533,0.00472523366230842,0.0141533330169262
"ENSMUSG00000054435",134.495294325734,1.79549800387214,0.635636471372219,2.82472464173744,0.00473212637733004,0.0141711834285415
"ENSMUSG00000069114",804.934892259889,4.69664480622033,1.6630464271949,2.82412128093278,0.00474104410874067,0.0141950898728974
"ENSMUSG00000037493",34.1366492604965,-5.38380024003107,1.90744201905716,-2.8225236658529,0.00476473052465115,0.0142610163415867
"ENSMUSG00000087651",24.9541328878221,6.32679310957503,2.2415489245199,2.8225094890267,0.00476494119038661,0.0142610163415867
"ENSMUSG00000046314",76.1189725457477,-2.29749182585336,0.814447205606108,-2.820921736902,0.00478858838330661,0.0143205008249102
"ENSMUSG00000059571",11.2621741008905,-8.79849152761488,3.11991174559463,-2.82010910726514,0.00480073232804565,0.0143539911663125
"ENSMUSG00000103749",23.5861985437696,6.24632688470302,2.21499371002224,2.82002014562845,0.00480206346260316,0.0143551448313172
"ENSMUSG00000102418",59.9925422053585,-3.69555642936717,1.31080768282941,-2.81929719956343,0.00481289330928658,0.0143819814957473
"ENSMUSG00000020230",23.579978555383,6.24552776381172,2.21544950428619,2.81907926663578,0.00481616231167498,0.014388794189474
"ENSMUSG00000018239",109.243470831119,-2.11891350292387,0.75165927992472,-2.81898136498239,0.00481763149418053,0.0143903524529161
"ENSMUSG00000029822",241.763498212302,2.13276864053108,0.756908823227509,2.81773520810183,0.00483636768478026,0.0144406369762236
"ENSMUSG00000039701",199.897339904402,1.62811151394798,0.577979424978046,2.8169022002986,0.0048489288448267,0.0144696076709645
"ENSMUSG00000024737",84.6084567147738,-2.77614431682491,0.985664874900624,-2.81651947585614,0.00485470994482586,0.0144840128137771
"ENSMUSG00000029623",685.062831769929,1.0638191397569,0.377764136917031,2.81609352449078,0.00486115132430644,0.0145003818524686
"ENSMUSG00000000711",1017.4402218988,-1.00853040179102,0.358301641716582,-2.81475238840455,0.0048814829647242,0.0145581697372941
"ENSMUSG00000039782",260.662415076948,-1.80979146051471,0.643057978055244,-2.81435192824749,0.00488756884297332,0.0145734577752588
"ENSMUSG00000028792",735.052525845982,1.04885444735112,0.372814586494841,2.81334069359336,0.00490296735224934,0.0146165022008752
"ENSMUSG00000018446",572.479341409539,-1.36843536884766,0.486487861432074,-2.81288697485565,0.00490989057564716,0.0146342685538327
"ENSMUSG00000014550",363.650984615299,1.65281992737934,0.587621804500397,2.81272736089938,0.00491232820185306,0.0146357889098177
"ENSMUSG00000033306",390.730452528225,1.94731232361701,0.69231055920402,2.81277281955069,0.00491163384533581,0.0146357889098177
"ENSMUSG00000019564",381.137746734399,-1.53498963643893,0.545766817411286,-2.81253749306303,0.00491522929120503,0.0146415598305688
"ENSMUSG00000034194",175.186634603545,2.23831226546811,0.795856393324797,2.81245747881381,0.00491645233458847,0.0146423308792039
"ENSMUSG00000036172",159.47103370419,-4.2952625419595,1.52746519395843,-2.81201991308772,0.00492314553660246,0.0146565160005577
"ENSMUSG00000027227",837.67715573339,1.04267266306648,0.370832829014448,2.81170538713513,0.00492796175708007,0.0146658005131768
"ENSMUSG00000036073",143.735592250162,1.82977434695632,0.650773830510804,2.8116901159349,0.00492819570780596,0.0146658005131768
"ENSMUSG00000037060",23.349909027733,6.23149861588018,2.21741648360513,2.81025177811832,0.00495027574357925,0.0147286221477262
"ENSMUSG00000033082",98.9726399792441,3.72444705198885,1.32543464081506,2.80998167491575,0.00495443208315686,0.0147381010019236
"ENSMUSG00000017286",833.044365631058,1.6346196944854,0.581777482757992,2.80969914259362,0.00495878305863424,0.0147481550192753
"ENSMUSG00000079489",68.807829340022,-3.1792385205048,1.1315481964087,-2.80963597537874,0.00495975630129559,0.0147481611888535
"ENSMUSG00000016510",100.235480215332,2.27922074045807,0.811294365753755,2.80936345261131,0.00496395714970878,0.014757762974839
"ENSMUSG00000025785",256.142042829104,1.61555085368133,0.57517753517019,2.80878642661748,0.00497286243586214,0.0147813444805251
"ENSMUSG00000093979",25.2229634308086,6.34217663448262,2.25845321669728,2.80819482449024,0.00498200767359505,0.0148056298495527
"ENSMUSG00000029710",24.3702210934043,6.29269592810708,2.24097382958766,2.80801848063747,0.00498473661281104,0.0148108413621891
"ENSMUSG00000058318",418.817060783975,1.37891767778743,0.491092774901689,2.80785576221005,0.00498725589618066,0.0148154280202268
"ENSMUSG00000043939",115.178630907319,-2.60864096500971,0.92926507206131,-2.80720866783811,0.00499728591364223,0.0148423203372914
"ENSMUSG00000062906",109.961817621285,3.67229758119109,1.30876228687294,2.80593169441443,0.00501713263987227,0.0148954401308114
"ENSMUSG00000015745",191.771887932225,1.65948510717154,0.591519413156028,2.80546178242473,0.00502445393350246,0.0149113459906524
"ENSMUSG00000031662",98.1001794785449,-1.91657261173779,0.683772164647644,-2.80294038106307,0.00506390293490103,0.0150254845583054
"ENSMUSG00000029050",469.447849079411,-1.06908487562713,0.381451712119155,-2.80267420924087,0.00506808366689367,0.0150349518588489
"ENSMUSG00000102380",92.2005372335745,-2.87739172240186,1.02670893770536,-2.80253888588198,0.00507021037243439,0.0150383231866775
"ENSMUSG00000032553",210.65777164668,1.51408524898708,0.540288507283176,2.80236434530249,0.00507295459657111,0.0150405873689045
"ENSMUSG00000093553",146.702947367436,-1.77303631744466,0.632716311550236,-2.80226111620307,0.00507457825373635,0.0150424644468554
"ENSMUSG00000046962",260.426416707742,1.78153208684606,0.635848694251291,2.80181763830435,0.00508155891978311,0.0150572787816246
"ENSMUSG00000022415",65.1002232331004,-2.37872519460281,0.849367519773828,-2.8005841278652,0.00510102094781411,0.0151090509291018
"ENSMUSG00000047824",314.824919813777,-1.19586562811312,0.427027924825693,-2.8004389375736,0.00510331615121826,0.0151099549760968
"ENSMUSG00000018347",152.942144305619,1.7465725602091,0.623900448151338,2.79944110536276,0.00511911539387807,0.0151508256424542
"ENSMUSG00000033352",946.481870046844,-1.01674388161949,0.363303269661776,-2.79860922409547,0.00513232081757165,0.0151869493249499
"ENSMUSG00000086429",192.166051799849,-1.65615780797902,0.591813949126882,-2.79844334595762,0.00513495767378865,0.0151917917853408
"ENSMUSG00000026429",215.771658365501,-1.42368170326147,0.508879462910325,-2.79767962165207,0.00514711390198474,0.0152247899718622
"ENSMUSG00000029833",784.00454546772,-1.04813044640909,0.374750224985392,-2.79687743069387,0.00515991040505378,0.0152596688239818
"ENSMUSG00000085723",110.590935689161,-4.50933314407268,1.61233857290492,-2.79676565446691,0.00516169573310308,0.0152619765192569
"ENSMUSG00000051339",175.973470111866,2.11169615712906,0.75507533071773,2.79666951259261,0.00516323179047698,0.0152635464220719
"ENSMUSG00000060181",97.5144395847716,2.2775514991421,0.814807987689364,2.79520026012606,0.00518675746459455,0.0153225757979949
"ENSMUSG00000097990",15.1115928083692,-6.46227737729139,2.31194393635015,-2.795170451881,0.00518723575513576,0.0153225757979949
"ENSMUSG00000022300",618.225679495907,1.13101826849756,0.404676380436809,2.79487097140866,0.00519204330465146,0.0153337941704467
"ENSMUSG00000020542",19.0671024977843,-9.55389285758752,3.41885547230709,-2.79447111320574,0.00519846849056888,0.0153438177838249
"ENSMUSG00000022878",19.0671024977843,-9.55389285758752,3.41885547230709,-2.79447111320574,0.00519846849056888,0.0153438177838249
"ENSMUSG00000040797",19.0671024977843,-9.55389285758752,3.41885547230709,-2.79447111320574,0.00519846849056888,0.0153438177838249
"ENSMUSG00000033885",378.907674268043,-1.20936387848775,0.432783334278722,-2.79438643473479,0.00519983008168232,0.015344854181972
"ENSMUSG00000022610",23.1623667845107,6.21976723467848,2.22595272603343,2.7942045497803,0.00520275579809095,0.0153475232225737
"ENSMUSG00000040524",426.077222584242,-1.37489906043098,0.492050516045082,-2.79422338885426,0.00520245269251265,0.0153475232225737
"ENSMUSG00000090674",29.7139481655936,6.58019814343846,2.35527143585975,2.79381732536338,0.00520898946372404,0.0153629275579944
"ENSMUSG00000079038",32.0217375865782,5.25770965575908,1.88252836896164,2.79289796767266,0.00522381662440771,0.0154036658753894
"ENSMUSG00000022526",75.8982344444249,3.85603185826562,1.38116844605291,2.79186211449107,0.00524056827004584,0.0154500620751148
"ENSMUSG00000004044",110.384251140601,3.67757058749704,1.31783029872003,2.79062531121719,0.00526063320321117,0.0155062064875708
"ENSMUSG00000024381",190.941274821088,1.58294545627844,0.567551933656137,2.78907596364124,0.00528586652057242,0.0155745380251092
"ENSMUSG00000037447",421.783167195257,1.72346983444613,0.618152721464937,2.78809713942817,0.00530186435730568,0.0156186444481172
"ENSMUSG00000058809",157.351063575255,2.90253735613308,1.04122905076437,2.78760696698034,0.00530989212459721,0.0156392594655029
"ENSMUSG00000025912",189.487435785058,-1.77520604771351,0.636860791722874,-2.78743183877142,0.00531276293618625,0.0156446806183681
"ENSMUSG00000031647",23.6536914718912,6.25075165824249,2.24285516455222,2.78696179630058,0.0053204750993478,0.0156643534041674
"ENSMUSG00000025742",823.66697321486,1.03633869570677,0.371898752898452,2.78661514089493,0.0053261692811445,0.0156761347701155
"ENSMUSG00000103805",23.0073227231644,6.2101195581167,2.22857111017608,2.78659250753099,0.00532654124942684,0.0156761347701155
"ENSMUSG00000028032",327.88091210446,1.1598410227256,0.416300882838085,2.78606428797007,0.00533522894557016,0.0156986604858416
"ENSMUSG00000030630",23.0773122156555,6.21489318717711,2.23086722834607,2.78586421827745,0.00533852285790471,0.0157003567683946
"ENSMUSG00000030839",35.4216414643854,5.29963032805241,1.90234494232327,2.78584089044343,0.00533890704280191,0.0157003567683946
"ENSMUSG00000094626",24.5701604683261,6.30579395007137,2.26455705631623,2.78455953780606,0.00536004796367416,0.0157533749518784
"ENSMUSG00000058625",48.2265624781729,-2.70733720263838,0.972299259074695,-2.78446905864647,0.00536154362468156,0.015754721649461
"ENSMUSG00000075040",113.329359717014,1.9759729481641,0.709927841582731,2.78334336593817,0.00538018336672321,0.0158033780671293
"ENSMUSG00000070780",177.494919878644,-2.09508089964024,0.752791272043322,-2.78308340896873,0.00538449616265329,0.0158129875703061
"ENSMUSG00000027315",23.5399906803986,6.24279824887652,2.24323450301585,2.78294500217591,0.00538679366303551,0.0158166760570103
"ENSMUSG00000046167",19.9054432073302,-9.60444539412794,3.45213837929264,-2.78217276912751,0.00539962869390563,0.0158421099972278
"ENSMUSG00000046186",19.9054432073302,-9.60444539412794,3.45213837929264,-2.78217276912751,0.00539962869390563,0.0158421099972278
"ENSMUSG00000094951",19.9054432073302,-9.60444539412794,3.45213837929264,-2.78217276912751,0.00539962869390563,0.0158421099972278
"ENSMUSG00000104515",19.9054432073302,-9.60444539412794,3.45213837929264,-2.78217276912751,0.00539962869390563,0.0158421099972278
"ENSMUSG00000019945",42.3372966417264,4.14998386661679,1.49207464168849,2.78135138193926,0.00541331099789495,0.0158699885741376
"ENSMUSG00000063605",23.0410906097622,6.2121158618022,2.23373465663489,2.78104467034627,0.00541842808479845,0.015881924125796
"ENSMUSG00000099094",22.8797837149555,6.20217277814308,2.23021598761202,2.78097404582952,0.0054196069820521,0.0158823140929068
"ENSMUSG00000048087",67.8991886746814,3.47177161004207,1.24848587375597,2.78078565646684,0.00542275279763461,0.0158861238160784
"ENSMUSG00000084708",1213.23563643935,-1.51731253217851,0.545665562466634,-2.78066390211548,0.00542478678686716,0.0158882954957309
"ENSMUSG00000039976",111.39510676507,2.91237428130858,1.04789264194298,2.77926780353044,0.00544815884057921,0.0159530385324925
"ENSMUSG00000048503",47.9373018613921,-3.72380241864162,1.34018138603361,-2.77858091259016,0.00545969139686945,0.0159812786339359
"ENSMUSG00000040181",47.7768319269699,-4.80300266182479,1.73057966150496,-2.77537218809562,0.00551385672110546,0.0161348326442303
"ENSMUSG00000049232",258.186453973914,1.80290263498229,0.649617315391379,2.77533032489456,0.00551456659249564,0.0161348326442303
"ENSMUSG00000044636",52.5234271288743,4.1169181442716,1.48350486491191,2.77512952039834,0.00551797276720641,0.0161394326738822
"ENSMUSG00000044502",120.582733835992,1.98816689884114,0.71672162253158,2.7739736549577,0.00553761624580921,0.0161937685940417
"ENSMUSG00000074813",74.8958175254541,-4.83838527951625,1.74444899920465,-2.7735894151805,0.00554416021220309,0.0162097837856211
"ENSMUSG00000033126",62.2984447834874,3.91429137019185,1.41136226746336,2.77341364469592,0.0055471560752926,0.0162154210123953
"ENSMUSG00000024399",131.726730818139,3.21305307225653,1.15879096440818,2.77276331188647,0.0055582531680185,0.0162447329887469
"ENSMUSG00000027556",4618.20984889627,-3.0216395785566,1.0899003281514,-2.77239991631314,0.00556446276661339,0.0162597520826998
"ENSMUSG00000041353",253.339065563482,-1.61586174503688,0.58314463773962,-2.77094504598425,0.00558938591734796,0.0163265371379175
"ENSMUSG00000042185",438.127965505545,1.07254548642975,0.387069150685334,2.77094024292747,0.00558946836428507,0.0163265371379175
"ENSMUSG00000052914",217.150155875764,3.52181524362492,1.27147737437317,2.76986072627612,0.00560802668461564,0.0163775948524179
"ENSMUSG00000017176",187.25719775961,2.00798190378664,0.725041859443186,2.76947031076071,0.00561475212053142,0.0163940830037281
