"","baseMean","log2FoldChange","lfcSE","pvalue","padj"
"ENSMUSG00000062070",2403.86197810832,1.9493358693494,0.421373122452794,8.57565956497869e-07,5.00444798350141e-06
"ENSMUSG00000002871",973.610436840281,-1.8433392674928,0.399756413398293,8.78081605090075e-07,5.12225223747717e-06
"ENSMUSG00000023262",121.724024115649,4.38747801328865,1.00447768751846,8.88155803225857e-07,5.17908137107424e-06
"ENSMUSG00000104383",397.266181648327,-2.58472759011868,0.576814678754178,8.91287172566454e-07,5.19539759117177e-06
"ENSMUSG00000043445",231.387933663557,-3.21357559038659,0.73119351456295,9.03899647361839e-07,5.26497899978662e-06
"ENSMUSG00000063550",3028.79959201942,-1.23073664612837,0.259403929980016,9.0970577825648e-07,5.29681881422628e-06
"ENSMUSG00000029507",487.260580941394,3.06141356604728,0.692364813154625,9.16390007140553e-07,5.33374572117244e-06
"ENSMUSG00000007029",4592.54607488778,-1.00177784346257,0.208851686691696,9.20544417753822e-07,5.35592603192566e-06
"ENSMUSG00000055833",64.3223964249707,-10.2361997257772,3.47503812593316,9.25251417755899e-07,5.38130367483627e-06
"ENSMUSG00000031506",1725.52377174664,1.44110190543843,0.306796860379528,9.26871005613623e-07,5.38871255669509e-06
"ENSMUSG00000001783",2791.79548971096,1.60538130560539,0.343860616022431,9.28322863426046e-07,5.39506857215437e-06
"ENSMUSG00000090110",343.618461987996,-2.48245668462436,0.55332097640888,9.28656507287495e-07,5.39506857215437e-06
"ENSMUSG00000036565",1250.40564888307,-1.5329427192143,0.32836636305604,9.30400685502046e-07,5.40117522715843e-06
"ENSMUSG00000103313",619.827084052634,-5.40416940298317,1.28131963043142,9.33092819216032e-07,5.414786959464e-06
"ENSMUSG00000021843",2760.62735059014,1.74556055270863,0.377302406419382,9.3746003541334e-07,5.43810553479261e-06
"ENSMUSG00000031398",91.4436175142653,9.21306814305606,3.13960139768542,9.39001906618806e-07,5.44502333276315e-06
"ENSMUSG00000016257",1794.39032180688,-1.60236202754466,0.344601974389186,9.39648523296264e-07,5.44674657218999e-06
"ENSMUSG00000022756",93.1440972738841,9.23969545700267,3.14691628045746,9.41723252777307e-07,5.45674362120442e-06
"ENSMUSG00000064289",2743.14542012046,-1.45787065536968,0.311450415522458,9.52010286457581e-07,5.51430112783884e-06
"ENSMUSG00000024507",1108.94694324688,1.75166471957894,0.379535534290224,9.55451653094678e-07,5.53217864665184e-06
"ENSMUSG00000016503",1085.80803033577,1.63228084619537,0.350861507631085,9.58417642175274e-07,5.54729141796732e-06
"ENSMUSG00000070348",474.926510515991,2.35693306014271,0.522869373048846,9.61745265106168e-07,5.56448531819222e-06
"ENSMUSG00000002799",91.5512687544234,9.21277776337761,3.14174525583729,9.64071274506063e-07,5.57587345295955e-06
"ENSMUSG00000007880",5596.7352525532,-1.10913162569265,0.233067943323263,9.67312685382135e-07,5.5925455589953e-06
"ENSMUSG00000040249",1067.85279546473,-2.87728946906414,0.651233753968339,9.71790074679041e-07,5.61634849611502e-06
"ENSMUSG00000025980",6313.87200910472,1.86176425033732,0.403058088186456,9.79315023486173e-07,5.65774027838361e-06
"ENSMUSG00000025607",1399.54967143365,1.47774824069655,0.316071422249213,9.81981223678349e-07,5.67104162040549e-06
"ENSMUSG00000013629",961.730552303185,1.86281840396572,0.405788033406489,1.00760569436455e-06,5.81501937594612e-06
"ENSMUSG00000026356",3707.59420208529,1.19108593439424,0.251408003851365,1.0076581339854e-06,5.81501937594612e-06
"ENSMUSG00000002900",64.252907412976,-10.2255092439634,3.48224646989153,1.02549949735473e-06,5.9135999501547e-06
"ENSMUSG00000038014",9578.97706726663,-1.08513765708703,0.228369962740014,1.02548897067936e-06,5.9135999501547e-06
"ENSMUSG00000043998",2200.69861112592,1.37691488322983,0.29382848469899,1.04612385199564e-06,6.0303004737633e-06
"ENSMUSG00000038279",1043.0805973838,1.76425236435481,0.383947152465864,1.04915513356724e-06,6.04330416367796e-06
"ENSMUSG00000021552",381.550381153612,3.95197800223729,0.919935209221217,1.05362600775703e-06,6.0645748090505e-06
"ENSMUSG00000104184",248.56232671267,5.6417422650047,1.34974864529996,1.06046444279558e-06,6.10168300843661e-06
"ENSMUSG00000079555",3469.81311991734,-1.20409370834347,0.255267287137529,1.06348524083833e-06,6.11680606972218e-06
"ENSMUSG00000047187",1772.42196857713,1.24923208742957,0.265363938464472,1.09751702365988e-06,6.31021683798839e-06
"ENSMUSG00000003644",3556.83818943184,-1.10703530702239,0.233895210220885,1.09917494919504e-06,6.31741885438907e-06
"ENSMUSG00000037318",1285.891362405,2.0964695755094,0.461686711300526,1.10534886672484e-06,6.3505612921637e-06
"ENSMUSG00000005417",5510.73365331549,1.1935106477329,0.252448342639703,1.11337398322708e-06,6.39431108200458e-06
"ENSMUSG00000029056",1327.19060080662,-1.59238320733072,0.345195419163165,1.11447864071417e-06,6.39829781687356e-06
"ENSMUSG00000066233",91.7271598837351,9.20390917534575,3.15238561512152,1.12053766662056e-06,6.4307145101674e-06
"ENSMUSG00000030000",8435.94674200531,-5.3922764484856,1.28950858962642,1.12383937692446e-06,6.44728905709293e-06
"ENSMUSG00000014453",100.027239268172,-4.98388139879643,1.171078311803,1.12494238504194e-06,6.44949930430223e-06
"ENSMUSG00000087342",1400.72087813009,-3.24310868742622,0.746738666662834,1.12505219788271e-06,6.44949930430223e-06
"ENSMUSG00000044206",65.5317710061306,-10.2411844272636,3.49779466551493,1.13751558464613e-06,6.518549785985e-06
"ENSMUSG00000031302",92.7328490675709,-10.7424649682509,3.63874496082295,1.15003201515321e-06,6.58785337015549e-06
"ENSMUSG00000070034",1762.66162705862,1.39830203651173,0.300005832036415,1.15465661103016e-06,6.61191498755586e-06
"ENSMUSG00000028893",474.328905846274,-2.33404959951677,0.522781610091337,1.17272577553856e-06,6.71291834863003e-06
"ENSMUSG00000034773",446.821413647849,-2.76447773047085,0.628794113307874,1.17896702276057e-06,6.74616702781534e-06
"ENSMUSG00000037656",862.696290823519,-1.62214717771888,0.352854586240595,1.1816884928829e-06,6.7592581792902e-06
"ENSMUSG00000039509",2845.09499396663,-1.34712005390311,0.289261648511778,1.21251109947051e-06,6.93301926171931e-06
"ENSMUSG00000027984",817.506540166443,2.60172708466266,0.58892704844783,1.21642415349604e-06,6.95284315384775e-06
"ENSMUSG00000035186",62.6292564843723,-10.1676739749037,3.48685056773405,1.25045193951787e-06,7.14471934797107e-06
"ENSMUSG00000085125",93.9429071068297,9.2298515491679,3.17038230637729,1.25770514782912e-06,7.18352881612771e-06
"ENSMUSG00000072955",91.6999283943962,9.19437995248841,3.16113682716828,1.26564246348505e-06,7.22356978335461e-06
"ENSMUSG00000086942",148.906032261942,-3.8271463135494,0.895636479921009,1.26524812252176e-06,7.22356978335461e-06
"ENSMUSG00000017286",1632.88563600371,1.94877741001026,0.429059363677209,1.26648396246139e-06,7.22572676533151e-06
"ENSMUSG00000021774",630.170714046852,2.08303574697774,0.462672183778849,1.26823050842124e-06,7.23304388392309e-06
"ENSMUSG00000020919",1994.93529253115,1.37576569568584,0.296313032888181,1.2795909275456e-06,7.29516597939036e-06
"ENSMUSG00000022962",2597.82049100609,1.48178593201757,0.322038897378853,1.29745627014814e-06,7.39431476519159e-06
"ENSMUSG00000026234",24620.9002505084,1.31235172434361,0.284388612645898,1.31744063149575e-06,7.50546312979687e-06
"ENSMUSG00000018442",1559.67430343162,-1.34656261139543,0.290588930946711,1.35112191380959e-06,7.6889146661373e-06
"ENSMUSG00000023110",804.556011514294,2.70716666517936,0.617981309271568,1.35072351695188e-06,7.6889146661373e-06
"ENSMUSG00000034160",9744.12712463771,-1.09639551456821,0.233621063673354,1.3614775991014e-06,7.74501873620201e-06
"ENSMUSG00000005514",1366.41197344946,1.67088475893925,0.366104755921961,1.37402710053448e-06,7.81355724773111e-06
"ENSMUSG00000029781",456.435172777608,2.96336478043935,0.683131477453375,1.38859529701752e-06,7.89352111400879e-06
"ENSMUSG00000097418",89.6405037237128,9.15197418186971,3.15897258467513,1.41082105201408e-06,8.01694048040229e-06
"ENSMUSG00000079645",60.8238710347727,-10.1126839642218,3.48342353351045,1.41314265446911e-06,8.02720647055757e-06
"ENSMUSG00000058093",798.241410387804,2.50494980374974,0.570515534465737,1.41975243814029e-06,8.05887882494272e-06
"ENSMUSG00000075273",96.7315307352888,9.26161689246414,3.18963273598546,1.41935879958252e-06,8.05887882494272e-06
"ENSMUSG00000036019",87.1325025643065,9.10918605571022,3.14909793451922,1.43755135758784e-06,8.15693957434352e-06
"ENSMUSG00000079304",69.3904432826649,-10.3037374173905,3.54128755263829,1.46047821232384e-06,8.28401524581214e-06
"ENSMUSG00000058325",534.631719958983,2.57540979015716,0.588407262953304,1.46714388417356e-06,8.31879655242389e-06
"ENSMUSG00000024299",888.798582979168,2.31709576792419,0.522482208073127,1.47563737526909e-06,8.36391264302518e-06
"ENSMUSG00000100755",10633.9005591307,1.81756621034439,0.39998591313762,1.51278406468959e-06,8.5713432265782e-06
"ENSMUSG00000047417",1393.89273196844,-1.71148441559588,0.378513869629028,1.51949625615145e-06,8.60624569209033e-06
"ENSMUSG00000021217",93.8320617690512,9.21127380789946,3.1831028615631,1.53353698387045e-06,8.68261568019931e-06
"ENSMUSG00000022514",405.252491857323,2.24174203694171,0.506562113696819,1.54935269681283e-06,8.76897621104631e-06
"ENSMUSG00000103697",435.965128119219,-2.07927474144253,0.467899715336634,1.55243527034087e-06,8.78323359666175e-06
"ENSMUSG00000085492",158.48093146577,4.33965476808863,1.03721071331882,1.55644661309358e-06,8.80273343914719e-06
"ENSMUSG00000071660",3005.1701248589,-1.19495313416144,0.257557997435956,1.55820705045887e-06,8.80949339699033e-06
"ENSMUSG00000001120",90.9352385060274,9.16436550749392,3.17184577883376,1.56192909963188e-06,8.82733461782529e-06
"ENSMUSG00000028797",1729.26173652256,-1.29362143740228,0.280221639421237,1.56930724938656e-06,8.86581808488158e-06
"ENSMUSG00000038764",199.186674711991,3.30046923162185,0.772270533154725,1.57225637644096e-06,8.87926092013958e-06
"ENSMUSG00000098274",5519.06718276792,1.4082436407701,0.306847642760002,1.57911914835279e-06,8.91478818014306e-06
"ENSMUSG00000031712",322.413516373075,3.76924158786817,0.884068701661077,1.58118512698099e-06,8.92321961413928e-06
"ENSMUSG00000027698",1695.83009338449,1.9764287927349,0.440117466191225,1.58725365225727e-06,8.9542246390641e-06
"ENSMUSG00000040451",3967.84726043544,-1.09893772056604,0.23609621539124,1.61196680173331e-06,9.09034968835639e-06
"ENSMUSG00000030557",1637.6408536383,1.27393702572146,0.275692785313946,1.61690092875517e-06,9.1148769535287e-06
"ENSMUSG00000056870",85.7483622671275,9.07413224172656,3.15270352517369,1.65966666033083e-06,9.35257564518318e-06
"ENSMUSG00000037447",750.465890789218,2.95672379720945,0.688567404409732,1.67651584245484e-06,9.4441100239767e-06
"ENSMUSG00000031574",146.804325034973,-3.98461615353423,0.951905754822423,1.67968701388002e-06,9.45855544990892e-06
"ENSMUSG00000028701",85.5618883249603,9.06926291003358,3.15327176393878,1.693895423029e-06,9.53512024512568e-06
"ENSMUSG00000027433",3861.45799683016,1.55855307559131,0.344236403887991,1.72528547935962e-06,9.70831219017273e-06
"ENSMUSG00000037577",61.5588599272018,-10.1146332782493,3.50616721432985,1.73421868245578e-06,9.75505831953741e-06
"ENSMUSG00000001305",1033.8915376062,1.82462007140698,0.407017316842003,1.74420221702091e-06,9.80767675205806e-06
"ENSMUSG00000050390",85.9493875769708,9.07357123661551,3.15771988721197,1.75476544150877e-06,9.86351566418939e-06
"ENSMUSG00000003429",4752.12899488859,1.51085917793188,0.333872693704146,1.76494461785902e-06,9.91358261570036e-06
"ENSMUSG00000011254",298.763322590893,2.55530282912264,0.587994649933626,1.765658294751e-06,9.91401867445384e-06
"ENSMUSG00000024538",211.477673934917,5.61452728689035,1.38175599675875,1.77221899328176e-06,9.94727311785483e-06
"ENSMUSG00000008153",270.985512271434,3.01356056801055,0.701873066695316,1.77945403305045e-06,9.98069449915703e-06
"ENSMUSG00000029713",2530.92542532623,-1.11236283657755,0.240088646006942,1.77884720700125e-06,9.98069449915703e-06
"ENSMUSG00000063785",1158.94495501531,1.67945132242998,0.372974706505119,1.79117472273874e-06,1.00428202889672e-05
"ENSMUSG00000030890",2077.74193360455,-1.20388816023173,0.26117456471066,1.79569889551279e-06,1.00645662295426e-05
"ENSMUSG00000042535",2072.65156413411,-1.1703750110122,0.253499283491178,1.80363090376885e-06,1.01053899701816e-05
"ENSMUSG00000018449",532.048705140892,-2.69928305242612,0.627160322101312,1.8078126276852e-06,1.01251798159286e-05
"ENSMUSG00000025265",86.9970714404029,9.08761631067504,3.16466107224317,1.81170180833221e-06,1.01433175597968e-05
"ENSMUSG00000045411",1410.23377835385,1.64184564955893,0.364108323895123,1.8276221977183e-06,1.02287781672658e-05
"ENSMUSG00000090626",1786.66235026061,-1.21004385093125,0.26293743189857,1.84586670547994e-06,1.03271803080817e-05
"ENSMUSG00000036529",2917.59196050812,-1.04623561852006,0.225494792867316,1.85478110123198e-06,1.03733308306074e-05
"ENSMUSG00000015961",4438.83925404965,1.18790644171448,0.257624912149004,1.86470709427502e-06,1.04251038301524e-05
"ENSMUSG00000036572",2866.45085745702,-1.44390466144243,0.317856765519357,1.87310349995245e-06,1.04682912347647e-05
"ENSMUSG00000030315",729.39753296321,2.9600821252967,0.693622630802742,1.87815183186474e-06,1.04927428685576e-05
"ENSMUSG00000029390",9417.02032648873,-1.20784046528107,0.262933046792879,1.9312971764996e-06,1.07857861304548e-05
"ENSMUSG00000009681",717.389494305204,1.9954851139619,0.450753569686554,1.93350966560445e-06,1.07942747699773e-05
"ENSMUSG00000025978",99.5188796465503,9.27618686245875,3.22493146358539,1.94296335178823e-06,1.08431685514942e-05
"ENSMUSG00000058503",2343.43111343848,-1.38150809859032,0.303704202544473,1.94456276145536e-06,1.08482103660718e-05
"ENSMUSG00000017195",60.1563778609451,-10.0699389737287,3.50673227115961,1.95069669724187e-06,1.08785364650837e-05
"ENSMUSG00000023909",322.593836979258,-2.70464559536609,0.630192626435444,1.9515240420657e-06,1.08792579555358e-05
"ENSMUSG00000000787",17546.4466449118,1.16767090339792,0.253584895710979,1.958673782509e-06,1.09152121015258e-05
"ENSMUSG00000054850",90.5929904058557,9.13973900015128,3.18714412333783,1.9594860064695e-06,1.09158357336812e-05
"ENSMUSG00000026047",321.173977183133,3.13528505256346,0.735228113462784,1.96129417068826e-06,1.09220050870018e-05
"ENSMUSG00000029601",57.5044224410464,-10.0028499713052,3.48889677790842,1.97714670502588e-06,1.10063520325851e-05
"ENSMUSG00000000861",2380.00617923852,1.39946179872918,0.308390589917834,1.98595474476998e-06,1.10514375604176e-05
"ENSMUSG00000090394",1831.46560251968,-1.20045754266414,0.261685741646011,2.00216923679599e-06,1.11376916109704e-05
"ENSMUSG00000021215",4038.77591591443,-1.32538692994812,0.290918551827647,2.01190244158618e-06,1.11878427959343e-05
"ENSMUSG00000027863",266.828452630335,-3.20982587539952,0.759627978545732,2.0204223649184e-06,1.12312137667558e-05
"ENSMUSG00000028555",258.046035753201,-3.8506291709486,0.926316910783121,2.03173595114369e-06,1.12860542660288e-05
"ENSMUSG00000039891",83.9690598054997,9.0259626602675,3.15909230563591,2.04071376059779e-06,1.13278509210961e-05
"ENSMUSG00000014077",2254.87419862181,-1.23286123472693,0.269557126799044,2.05791946451141e-06,1.14192918096616e-05
"ENSMUSG00000044068",1374.29550901623,-1.69652446376535,0.380172388584131,2.06552741748865e-06,1.14574291303899e-05
"ENSMUSG00000074151",1069.12372199396,2.11502386539884,0.480992489873993,2.08911209803235e-06,1.15841302995483e-05
"ENSMUSG00000062373",1102.76522401993,-1.65353763613441,0.370152975063009,2.10588327176664e-06,1.16729738822997e-05
"ENSMUSG00000040841",135.919561517587,5.99592928210526,1.47359736734527,2.10781607911711e-06,1.16795340295764e-05
"ENSMUSG00000028923",1609.24453533707,-1.8046164717149,0.407244464220548,2.11141269894396e-06,1.16953055218335e-05
"ENSMUSG00000038866",1218.57259690394,1.56486467794401,0.348168033008805,2.13559812332409e-06,1.18250685428961e-05
"ENSMUSG00000030760",1449.76871842681,-1.41928773205208,0.313947476744474,2.13671325106779e-06,1.18270417061057e-05
"ENSMUSG00000029629",4328.44355274068,1.00912433694297,0.216772591505156,2.14063396848141e-06,1.18445373328789e-05
"ENSMUSG00000026828",83.2914039259847,9.00975590503639,3.15963161387692,2.15093754263171e-06,1.189732557736e-05
"ENSMUSG00000019945",83.7865544181533,9.01905818605082,3.16204638770281,2.15186181692523e-06,1.18982157291286e-05
"ENSMUSG00000060548",100.438255397043,-7.42784848882381,1.85156648770641,2.15916859595054e-06,1.19343832996742e-05
"ENSMUSG00000046658",269.766628876964,2.92160443114967,0.686671620639982,2.19327792087453e-06,1.21186185581961e-05
"ENSMUSG00000022724",1033.72261977435,2.15751988969047,0.493150391288389,2.20074206360673e-06,1.21555515752793e-05
"ENSMUSG00000032392",401.995442273702,-2.19217482354117,0.504472340292168,2.20764077615138e-06,1.21893364427459e-05
"ENSMUSG00000004730",792.555027708883,-3.48757429409224,0.838091978974369,2.21824086776865e-06,1.22435270559171e-05
"ENSMUSG00000003363",701.407834059624,-1.80627784127144,0.408482953411074,2.22050914971912e-06,1.22517083598839e-05
"ENSMUSG00000026628",466.28581555503,2.93138387758825,0.68885078777659,2.24332480634463e-06,1.23732143512009e-05
"ENSMUSG00000093392",410.30610669661,-4.83304024763288,1.19559673688342,2.24866150751773e-06,1.2398262086197e-05
"ENSMUSG00000025271",274.776179568929,-3.77075371954644,0.908524491977624,2.26121623500328e-06,1.24630754791358e-05
"ENSMUSG00000005501",671.961398339201,2.36471204513793,0.546265572304049,2.27539573969914e-06,1.25323651571345e-05
"ENSMUSG00000012114",1106.67885226551,-1.58385622115764,0.354584381455781,2.28151577833561e-06,1.25589315698852e-05
"ENSMUSG00000053644",290.604827808947,3.32210141983235,0.795022743261427,2.2818306412982e-06,1.25589315698852e-05
"ENSMUSG00000044408",1724.53326076305,2.03431857182855,0.465509609117878,2.30197643917833e-06,1.26653394837531e-05
"ENSMUSG00000007989",82.7661020440601,8.99448754833634,3.16216154660645,2.30549290511269e-06,1.26802109781198e-05
"ENSMUSG00000030980",1481.99635081596,1.56728408790156,0.351004937771109,2.3281921786679e-06,1.28005402077236e-05
"ENSMUSG00000019996",1395.18500201161,3.03319323029319,0.718434899070976,2.33281619075033e-06,1.28214407493743e-05
"ENSMUSG00000038578",2285.06777886569,1.42419231404577,0.31681142576657,2.33563052974249e-06,1.28323838798365e-05
"ENSMUSG00000030822",944.638309556948,-1.87583940646591,0.426989839764009,2.34785351685748e-06,1.28949939278568e-05
"ENSMUSG00000035504",304.057930744445,-3.41175578881072,0.818589538973136,2.35920575421573e-06,1.29527791796268e-05
"ENSMUSG00000028076",486.022751407609,2.02522385940139,0.463850323394941,2.39464345118118e-06,1.31427138991412e-05
"ENSMUSG00000039835",87.048662653073,9.06413094739117,3.18585259283709,2.3982666723279e-06,1.31579664278687e-05
"ENSMUSG00000028556",1059.25520908298,2.1296069233543,0.488102550352899,2.40235475639294e-06,1.31757577719552e-05
"ENSMUSG00000091383",208.607444960505,-5.18416447599889,1.29650135752047,2.41397700373849e-06,1.32348433194765e-05
"ENSMUSG00000052854",83.1194813514938,8.99704669926308,3.16740507208304,2.41798265400568e-06,1.32521433291092e-05
"ENSMUSG00000029518",1944.46884440505,-1.25560696338448,0.277088574709046,2.4415285093694e-06,1.3376486775234e-05
"ENSMUSG00000042046",2235.92316245471,-1.29188041735886,0.285758490034673,2.4637381201919e-06,1.34934244832857e-05
"ENSMUSG00000039568",518.221979932581,2.48757450162753,0.58134011465609,2.47781845841615e-06,1.356577320384e-05
"ENSMUSG00000051537",83.3503838538898,8.99774127324747,3.17064505507796,2.48783052506532e-06,1.36110264633882e-05
"ENSMUSG00000020287",579.87711927508,-1.92115186810489,0.439568172394115,2.48950776674873e-06,1.36154237053728e-05
"ENSMUSG00000000001",3674.33768861738,1.31642163617184,0.291486765930975,2.51684381113691e-06,1.37600997840024e-05
"ENSMUSG00000097138",56.1573986981593,-9.94438918718945,3.50006221989647,2.52028732436662e-06,1.37740948544539e-05
"ENSMUSG00000023972",250.032916229265,4.70088791951477,1.14220217615804,2.52189417031745e-06,1.37780457177491e-05
"ENSMUSG00000029772",1581.39833858652,-1.58322830374011,0.356057798903446,2.52888839152426e-06,1.38114167339484e-05
"ENSMUSG00000039046",2618.34019253433,-1.14888544430681,0.252519978908363,2.54288648107591e-06,1.38830023049142e-05
"ENSMUSG00000041346",380.016787172108,-2.49164304676767,0.585161498627647,2.55713629471612e-06,1.39559115636345e-05
"ENSMUSG00000075370",69.684423312662,-10.2472593589873,3.5921923055569,2.56921807742448e-06,1.40169416075658e-05
"ENSMUSG00000011382",609.009783455651,2.42763348708497,0.566532966033079,2.57410628001263e-06,1.4038696496346e-05
"ENSMUSG00000002006",87.237782298454,9.06059326699731,3.19229935329292,2.57878401049212e-06,1.40592886923892e-05
"ENSMUSG00000090919",82.0162377205707,8.97036562957229,3.16751349812688,2.60342614359622e-06,1.41886724825994e-05
"ENSMUSG00000047603",92.6426543314523,5.28084459701231,1.28036565086171,2.61423676929622e-06,1.42426104589375e-05
"ENSMUSG00000087107",7844.69520622658,-1.07914293674211,0.236711523195182,2.63039702708151e-06,1.4325645863424e-05
"ENSMUSG00000027340",868.514780738067,2.79430785190408,0.664489199584233,2.67403329267712e-06,1.4558210594816e-05
"ENSMUSG00000031155",465.065077875555,-2.70369785890537,0.641967521411395,2.68208351621963e-06,1.45969398628894e-05
"ENSMUSG00000042363",236.525778339399,3.10267779334263,0.740784458358832,2.69234308484885e-06,1.46476620117065e-05
"ENSMUSG00000034771",106.426202739039,7.37468494771494,1.69609265530494,2.7112461661542e-06,1.47453572895483e-05
"ENSMUSG00000055884",1957.62947863039,-1.64996750717343,0.374044663071254,2.7447655756944e-06,1.49224489111784e-05
"ENSMUSG00000060450",3208.1771072906,-1.45464871164632,0.326347418427386,2.75302261609463e-06,1.49621211705254e-05
"ENSMUSG00000025209",518.779503223827,2.4473986391706,0.573133037645894,2.77568544622499e-06,1.50800310387971e-05
"ENSMUSG00000049550",3005.48342986324,1.14555838973587,0.252394980988341,2.78770106371897e-06,1.51400336167901e-05
"ENSMUSG00000015702",82.010946314143,8.9634286905202,3.17305993383671,2.803013475543e-06,1.52178930836952e-05
"ENSMUSG00000041372",57.2819247164372,-9.96174489075445,3.51836751734058,2.81854639416292e-06,1.52968950716634e-05
"ENSMUSG00000037270",8925.45987895987,-1.05688911686932,0.232541925378336,2.86500475143114e-06,1.55382147044388e-05
"ENSMUSG00000032221",6676.94552319913,-2.04085572621397,0.474506578557346,2.87352990374477e-06,1.55790297772764e-05
"ENSMUSG00000041439",704.978223260232,1.66648308290706,0.378549319453325,2.90956743322066e-06,1.57689247502122e-05
"ENSMUSG00000041096",395.694738463216,2.15348962827971,0.50026499561582,2.92672228630741e-06,1.58563852195598e-05
"ENSMUSG00000022246",527.778556043725,2.2284599149883,0.520253332891273,2.93523638384258e-06,1.58969873227777e-05
"ENSMUSG00000030284",80.5297375896613,8.93182753928405,3.17004249617162,2.96956361866092e-06,1.60773143883528e-05
"ENSMUSG00000039523",808.506323892928,-1.79342892848249,0.411349098699018,2.98446554147563e-06,1.61523834704794e-05
"ENSMUSG00000078193",6052.00740061766,1.12558463000005,0.24834734702266,2.99340718150335e-06,1.6195153675145e-05
"ENSMUSG00000042312",359.531698902909,2.33222933034859,0.548426967041973,3.02511657290093e-06,1.63610312358802e-05
"ENSMUSG00000040681",1490.3670707506,1.72100209492372,0.392666138779577,3.03806815189927e-06,1.64253792173618e-05
"ENSMUSG00000029782",1875.92822870162,-1.23301321867875,0.274573904302844,3.04063579143792e-06,1.64335610544878e-05
"ENSMUSG00000060227",504.961621198172,3.02479419236427,0.725156681276479,3.06097218523504e-06,1.65377377647343e-05
"ENSMUSG00000097467",101.426231858746,-4.21131815874144,1.03956656583961,3.06869500158813e-06,1.65737175986674e-05
"ENSMUSG00000035045",109.94305010083,7.2449245165776,1.7200551201652,3.08478075918478e-06,1.66548242789793e-05
"ENSMUSG00000021140",728.191254230046,1.87253337386263,0.431270570457441,3.11186810643013e-06,1.67952521381324e-05
"ENSMUSG00000025969",132.844575721411,-3.68401764835414,0.903357992157463,3.13698054135121e-06,1.69249275521084e-05
"ENSMUSG00000027242",2395.34340990785,-1.37154007172578,0.308242771162379,3.14186448339414e-06,1.69454123538632e-05
"ENSMUSG00000028964",1974.07525336884,1.31103207947781,0.293121541867169,3.14365303647534e-06,1.69491940088347e-05
"ENSMUSG00000027722",1154.99874687549,1.9184141701741,0.443784314654075,3.20281269997572e-06,1.72562189956867e-05
"ENSMUSG00000028518",80.3012065932758,8.92059368248239,3.17466983340718,3.20225999644925e-06,1.72562189956867e-05
"ENSMUSG00000041617",68.7931035519631,-10.2074280951803,3.60989208983545,3.25913485281919e-06,1.75414830631536e-05
"ENSMUSG00000074026",126.955276055728,-4.8030513400804,1.2165803246392,3.28891302527897e-06,1.76956462979024e-05
"ENSMUSG00000042514",66.3075231021729,-10.1536163105517,3.59552980899536,3.30206648496063e-06,1.77602865083097e-05
"ENSMUSG00000020717",984.367672771425,1.52671909882742,0.346937458544985,3.39681216889882e-06,1.82635775359179e-05
"ENSMUSG00000095676",221.296273141301,-4.43723569949998,1.119420573038,3.43499933589327e-06,1.84625291891615e-05
"ENSMUSG00000029104",3698.10281829511,-1.49869437264295,0.340633016912471,3.43920970301959e-06,1.84787871909571e-05
"ENSMUSG00000038025",1407.20964136446,-1.53566902667383,0.350142385888364,3.49916900937993e-06,1.87944684180582e-05
"ENSMUSG00000030357",3203.1797401863,1.64542646764721,0.376414261623318,3.50775312869091e-06,1.88340847457476e-05
"ENSMUSG00000026238",44391.5074614687,1.06597957068477,0.236943063499501,3.51533693942381e-06,1.88683047089528e-05
"ENSMUSG00000026999",1199.84476062448,-1.79090017580368,0.414699009174809,3.54104790525964e-06,1.89997637519043e-05
"ENSMUSG00000041453",17333.1125615062,1.02724772900058,0.227766753892814,3.54757379850218e-06,1.9028228767121e-05
"ENSMUSG00000058013",1338.86147321751,1.47965660466547,0.335835494681662,3.56296016133089e-06,1.91041830184605e-05
"ENSMUSG00000024486",78.6676438712037,8.87865695449324,3.17628275952193,3.64240713057759e-06,1.95234525255546e-05
"ENSMUSG00000024639",844.33130056336,2.14924870116621,0.505897813951233,3.72813489714157e-06,1.99692229009435e-05
"ENSMUSG00000032733",330.337170734304,2.49281288668747,0.596169671359607,3.72790303353579e-06,1.99692229009435e-05
"ENSMUSG00000043592",187.732199102276,-3.39820800730196,0.836732805780993,3.74553138463641e-06,2.00555127764781e-05
"ENSMUSG00000104300",81.1563506509127,8.91998295925459,3.19271955182407,3.79532708292576e-06,2.03151659483392e-05
"ENSMUSG00000022701",438.880402624281,2.66052443123819,0.63924133426908,3.79838607012308e-06,2.0324560135602e-05
"ENSMUSG00000022022",208.154359921202,2.85815319474656,0.691814818836656,3.82143997107668e-06,2.0440900764987e-05
"ENSMUSG00000007815",10002.6548185927,-1.11479765516423,0.249221703450371,3.8514041706887e-06,2.05941121127014e-05
"ENSMUSG00000003308",2131.22729534075,-1.17676441660204,0.264196632991487,3.85428303105837e-06,2.0602438136182e-05
"ENSMUSG00000042613",841.074576588692,1.68715595600527,0.389573969308796,3.85811139176101e-06,2.06158321094888e-05
"ENSMUSG00000002985",3369.13948261679,-1.34441243380646,0.304847193201178,3.87844207705549e-06,2.07173669140041e-05
"ENSMUSG00000099338",165.827359307302,-6.13283488759186,1.61028382900068,3.91525704299009e-06,2.09068556111979e-05
