"","baseMean","log2FoldChange","lfcSE","pvalue","padj"
"ENSMUSG00000097971",249443.516762673,-1.00359893138982,0.177888295252611,2.53701691543727e-09,1.65611963080702e-07
"ENSMUSG00000037921",1342.09884398906,1.67767636495924,0.303548536566858,2.56648442701533e-09,1.66862716421491e-07
"ENSMUSG00000041272",343.890176444559,3.14557250566551,0.581256268134625,2.70198498662281e-09,1.74272649196959e-07
"ENSMUSG00000030189",11964.1726606151,-1.0865797295941,0.194020093324694,2.85419960356892e-09,1.81915895205422e-07
"ENSMUSG00000040690",612.139905545512,2.19623867974961,0.402399904012004,2.88791985982835e-09,1.82627088323286e-07
"ENSMUSG00000048120",1027.76785608712,1.60879326956616,0.291954822812885,2.8824946037373e-09,1.82627088323286e-07
"ENSMUSG00000021236",2837.161479016,1.07693622422503,0.192193330918395,2.92745941690339e-09,1.84407161479568e-07
"ENSMUSG00000069114",4440.4190547013,1.09855383226379,0.196879245421779,3.29473559331497e-09,2.06738273334016e-07
"ENSMUSG00000026880",3368.36570331712,-1.15112840848568,0.207744187307258,3.321688871297e-09,2.07624792036398e-07
"ENSMUSG00000003545",9262.46316723385,1.49350398484087,0.273559036836838,3.45321658756315e-09,2.14834297720083e-07
"ENSMUSG00000016756",1000.98289833734,1.80069921709621,0.329889915288581,3.47684143570707e-09,2.14834297720083e-07
"ENSMUSG00000026980",1266.52207499992,1.49999835443753,0.27309955273882,3.46491668912165e-09,2.14834297720083e-07
"ENSMUSG00000063021",3102.68508269975,-1.11173410993818,0.200983045994723,3.63165669782761e-09,2.23547111335099e-07
"ENSMUSG00000062248",2091.62209680409,-1.33482855325818,0.243211048856038,3.97374222032498e-09,2.43677700018338e-07
"ENSMUSG00000029925",2033.34228036813,1.41315809794795,0.25809344060399,4.08478515031661e-09,2.49541836975379e-07
"ENSMUSG00000003382",2747.91561867653,1.24417673909759,0.22621935777184,4.20876700033661e-09,2.56149357024246e-07
"ENSMUSG00000029994",2110.79237315382,1.22859685113681,0.223693929354305,4.46392159374482e-09,2.70660774086647e-07
"ENSMUSG00000024451",927.328161364533,-1.98719838994538,0.369875380655647,4.80363862997232e-09,2.89093330039486e-07
"ENSMUSG00000022610",91.4748334593524,10.5103720487434,3.11643505688947,5.30266703384594e-09,3.16514739563593e-07
"ENSMUSG00000069265",3204.67430423214,-1.4247245149537,0.262900493554981,5.31793249498408e-09,3.16514739563593e-07
"ENSMUSG00000028859",3266.70393116137,1.05715384120962,0.19218447182226,5.40624811441165e-09,3.20592493495276e-07
"ENSMUSG00000023903",90.7543775885108,10.4955108358009,3.11657863498429,5.70706892291575e-09,3.35969959247575e-07
"ENSMUSG00000002565",579.699367868023,-2.30147947165264,0.431923242717477,5.8378872716446e-09,3.42425931306719e-07
"ENSMUSG00000038393",11762.1160531451,1.10352716055319,0.201585533194652,5.90672089226535e-09,3.45212651714382e-07
"ENSMUSG00000018362",5924.57892395535,-1.02531335262118,0.187414735414458,5.95930196401778e-09,3.47032875883036e-07
"ENSMUSG00000031304",2382.72186745485,1.38097996247087,0.255404191544346,6.12667486458353e-09,3.53794739356009e-07
"ENSMUSG00000079363",103.699928473545,10.6861742378118,3.16486854978402,6.12564693983531e-09,3.53794739356009e-07
"ENSMUSG00000024600",264.195467338764,2.93330564384293,0.553176849368746,6.1892744196655e-09,3.55312636808386e-07
"ENSMUSG00000029710",96.2261683375818,10.5749002336102,3.14098372770026,6.39747806930309e-09,3.64678776281506e-07
"ENSMUSG00000094345",100.982809793049,10.6453642875538,3.15743636101729,6.38851987148311e-09,3.64678776281506e-07
"ENSMUSG00000056399",325.627283593447,4.0259442034977,0.768444488659934,6.82942474257984e-09,3.87935288272369e-07
"ENSMUSG00000028525",9625.0469122238,1.20261075535916,0.222303605521455,7.35336744028927e-09,4.16236592625325e-07
"ENSMUSG00000048752",97.9112837616127,-10.1796983362993,3.13378443521376,7.53823127357087e-09,4.25214028180623e-07
"ENSMUSG00000039735",3957.75857970315,1.04550496453428,0.192088998968592,7.62928745485146e-09,4.2885602293955e-07
"ENSMUSG00000043505",560.591781098146,2.04344775225901,0.386289718745568,7.71465672015775e-09,4.32154247898387e-07
"ENSMUSG00000039997",8843.92180369017,1.05000479903682,0.193118217572376,7.82615199310837e-09,4.36888188332522e-07
"ENSMUSG00000040896",87.2551663778157,10.4213732227704,3.11802318138126,8.32883811412745e-09,4.63352440651578e-07
"ENSMUSG00000028037",830.245284351244,2.47685972000738,0.47050534726719,8.74949217540604e-09,4.85087427491947e-07
"ENSMUSG00000030786",2550.68155888201,1.56887697277296,0.296452165874604,8.90963482013262e-09,4.92280130044802e-07
"ENSMUSG00000058773",10717.9454705425,-1.14182742776133,0.212379061293333,9.21955436363212e-09,5.07671311540274e-07
"ENSMUSG00000078867",91.3380900238342,10.4828348557483,3.14020553719887,9.64567007493754e-09,5.29334755400556e-07
"ENSMUSG00000069267",4479.65140117998,-1.39435967698689,0.262619093571993,1.00111914472621e-08,5.47537764661236e-07
"ENSMUSG00000048249",4060.7144311814,1.06811208808957,0.198486002616163,1.03503928861657e-08,5.64183536815272e-07
"ENSMUSG00000033955",671.289666043545,1.84277719569346,0.351062239808831,1.05217146859765e-08,5.71597446480782e-07
"ENSMUSG00000032596",3247.87501435793,1.2150758443897,0.228204024285838,1.15302779804183e-08,6.24293211454823e-07
"ENSMUSG00000069273",5957.69712054971,-1.5663087322287,0.297148836324861,1.17601948688599e-08,6.33722790149482e-07
"ENSMUSG00000040466",910.370931910668,-1.7886216275932,0.341824384101116,1.18924186933024e-08,6.37504523926729e-07
"ENSMUSG00000069833",9137.42290065996,1.06929093847683,0.199734030728281,1.20497438379513e-08,6.4380628050361e-07
"ENSMUSG00000047180",1776.54059198316,1.32784372144551,0.251100916495441,1.27662048863006e-08,6.79842404290528e-07
"ENSMUSG00000031239",431.532907679702,2.29406496644568,0.441952457308842,1.28563290823631e-08,6.82397086932383e-07
"ENSMUSG00000019768",1593.8790212139,1.31185411415064,0.248123063096758,1.29013073416298e-08,6.8254661618838e-07
"ENSMUSG00000062093",700.223764397273,-1.94478818646044,0.374465272170278,1.31713455470822e-08,6.94563234728711e-07
"ENSMUSG00000038370",823.833036673525,1.69668375551121,0.325155330450121,1.35743425983006e-08,7.13490364687952e-07
"ENSMUSG00000033191",1284.45520412332,1.40473912218868,0.267251446008361,1.38971993353707e-08,7.28096310810085e-07
"ENSMUSG00000032066",82.1450320453287,10.3020100765315,3.12373635191338,1.58121725185402e-08,8.23097301937771e-07
"ENSMUSG00000037820",837.514938446384,1.76533079292276,0.341315972913453,1.74046810631717e-08,9.03090967088737e-07
"ENSMUSG00000029657",3158.65788575252,-1.28881301307237,0.246858514741462,1.83571258404801e-08,9.49468083806813e-07
"ENSMUSG00000042216",525.526477112523,2.63893977923787,0.520600136048381,1.89223364618826e-08,9.7248795232196e-07
"ENSMUSG00000070576",603.294395176035,2.53773696845113,0.497648187398951,1.88839904043588e-08,9.7248795232196e-07
"ENSMUSG00000004609",624.802898878176,2.21655120377197,0.43506004692164,1.97739086762316e-08,1.01303736569466e-06
"ENSMUSG00000028459",1234.60614598125,1.66605643208813,0.324406172965285,2.17704982632264e-08,1.10831005152004e-06
"ENSMUSG00000043384",5074.53452476758,1.01149491180773,0.192359941457284,2.23137698661791e-08,1.13240633342813e-06
"ENSMUSG00000069268",2221.96471298047,-1.29700190083386,0.251433287206406,2.48078918012515e-08,1.25113694819458e-06
"ENSMUSG00000001248",3516.44697956994,1.07159132673603,0.205886444457625,2.6658381945226e-08,1.34028740779896e-06
"ENSMUSG00000051379",82.7542562330932,10.2856944658217,3.15120561847737,2.72659719237999e-08,1.36659077236655e-06
"ENSMUSG00000028518",158.306550123318,4.33388084899767,0.885041067236613,2.7417535557308e-08,1.36994593560882e-06
"ENSMUSG00000024066",411.449354121352,2.65499794159684,0.528237925480644,2.80133595740524e-08,1.39541008659795e-06
"ENSMUSG00000033355",681.944527611862,2.28783769903693,0.456424602712561,3.00282987294866e-08,1.4866303612589e-06
"ENSMUSG00000039304",2245.18878073323,1.1783006478409,0.228640523948852,3.08989383260575e-08,1.52506985536752e-06
"ENSMUSG00000022026",247.682621317661,2.9692072004301,0.597468387378208,3.22731090586246e-08,1.58324049257598e-06
"ENSMUSG00000029373",678.946177298925,-2.02636815128039,0.404433851043147,3.23992617193674e-08,1.58462733527142e-06
"ENSMUSG00000052117",76.0640171084931,10.1447389288548,3.1351878431322,3.72070630787079e-08,1.80884427682043e-06
"ENSMUSG00000103661",76.9265229920908,10.1593893916105,3.1390305042532,3.71164752551555e-08,1.80884427682043e-06
"ENSMUSG00000032278",539.77752754369,2.8305042463082,0.570102040252054,3.8338868978755e-08,1.85828727514091e-06
"ENSMUSG00000031557",2449.30196674411,1.08415348326594,0.211748022867601,4.16795546007834e-08,1.99630269062746e-06
"ENSMUSG00000102154",75.3435612376516,10.1246172856487,3.13714644298366,4.1632903770021e-08,1.99630269062746e-06
"ENSMUSG00000090019",2509.90535559673,1.41534650929741,0.281118908725279,4.32580728368499e-08,2.06579628659517e-06
"ENSMUSG00000022901",230.365039634095,3.25994620487456,0.659410028574428,4.34595207427426e-08,2.0693122979537e-06
"ENSMUSG00000031099",79.0946256630166,10.1891487708937,3.15772717949562,4.42656028003671e-08,2.10151273822623e-06
"ENSMUSG00000087574",178.55966800819,3.5123555843355,0.71219272800393,4.4786630745007e-08,2.12003147699099e-06
"ENSMUSG00000022861",848.565728074527,1.59874549830223,0.319781492991781,4.51367128081743e-08,2.13037388819689e-06
"ENSMUSG00000024462",501.044545645262,2.26869001579005,0.460389868183347,4.59672067935498e-08,2.16326485692087e-06
"ENSMUSG00000060093",3457.92537951031,-1.28603278457565,0.255213737386265,4.72009221372515e-08,2.21488616950715e-06
"ENSMUSG00000022377",3982.53328324641,-1.16625245945722,0.230408843912359,4.78663738351479e-08,2.23962059542546e-06
"ENSMUSG00000039676",125.88200843292,5.39438764423747,1.07318868126366,4.86541013889254e-08,2.26991713943894e-06
"ENSMUSG00000029919",293.477360206188,2.49729464249767,0.508603813943369,4.9219183822943e-08,2.28968208882076e-06
"ENSMUSG00000026835",547.976641822021,2.98644262518365,0.612482697358432,5.13184364943464e-08,2.38049904987672e-06
"ENSMUSG00000040663",458.749437781652,2.31551686263898,0.472605653556396,5.28459717261639e-08,2.44307208332012e-06
"ENSMUSG00000055435",223.556689436434,3.29087651494021,0.681018897101139,5.40027379152346e-08,2.48366569349356e-06
"ENSMUSG00000072949",528.122046431649,1.97414669801451,0.400849664938191,5.6403364268898e-08,2.57941826030845e-06
"ENSMUSG00000003282",885.917102771728,2.27964938833874,0.466713369403104,6.13569155855249e-08,2.79474828802079e-06
"ENSMUSG00000032125",391.452794665104,2.57065542432499,0.528678980366183,6.14571863941813e-08,2.79474828802079e-06
"ENSMUSG00000037336",2604.55062767052,-2.21307052965894,0.45576705097918,7.04945494059375e-08,3.17893108727778e-06
"ENSMUSG00000023043",1056.52695113816,1.56675197077263,0.319199808912111,7.26881791321063e-08,3.26874703324908e-06
"ENSMUSG00000066363",191.711395286992,3.21796811972187,0.668767396784495,7.32919277602471e-08,3.2867673642954e-06
"ENSMUSG00000020592",670.679219659883,2.32303401621893,0.479649649375532,7.45704474904234e-08,3.3348645702278e-06
"ENSMUSG00000074151",2452.87380380037,1.04737999036153,0.208810311738012,7.56012839749513e-08,3.37165065088288e-06
"ENSMUSG00000031712",754.587404781976,1.59996547771234,0.327217574254868,7.94831876259393e-08,3.53503660570421e-06
"ENSMUSG00000034171",606.779136069862,1.94431381909111,0.400347039241089,8.01833236258521e-08,3.55640500322992e-06
"ENSMUSG00000047153",2266.97700778008,1.1103228648241,0.223192739267448,8.55482566450371e-08,3.77178603971566e-06
"ENSMUSG00000067455",4590.96008132441,-1.52010913190406,0.311637236057361,8.57382953002263e-08,3.77178603971566e-06
"ENSMUSG00000055541",1918.86385785447,1.17739594027127,0.238137098253478,9.01482673602221e-08,3.94435216295847e-06
"ENSMUSG00000042659",883.806784713079,1.62118106865113,0.333499614963523,9.12702027797436e-08,3.98267739299533e-06
"ENSMUSG00000047798",98.2359476739127,6.91559263480313,1.52013981866201,9.26595866716818e-08,4.03243561459101e-06
"ENSMUSG00000017950",924.846246428226,2.0192393269459,0.421043390688797,9.88896145445207e-08,4.29202136692023e-06
"ENSMUSG00000022707",1745.87156758062,1.15698614603538,0.235383670839853,1.07407078519627e-07,4.63683518441131e-06
"ENSMUSG00000095457",418.886551237117,2.71495493692679,0.569814399173675,1.07140871848594e-07,4.63683518441131e-06
"ENSMUSG00000046916",1992.82046285319,1.50857728654503,0.311311531851477,1.08876466644653e-07,4.6877689322082e-06
"ENSMUSG00000025920",764.816633087108,1.64844671255968,0.342201499674664,1.0953510985627e-07,4.70361775454419e-06
"ENSMUSG00000036306",84.424189604269,7.77083132953485,1.72060222535964,1.1096494706994e-07,4.75241145004035e-06
"ENSMUSG00000064357",1448.49318165685,-2.10037687121931,0.440724465616024,1.12042579933678e-07,4.78590323626994e-06
"ENSMUSG00000027544",487.610155292301,2.23058817537082,0.469242538106687,1.15235573028032e-07,4.90933866250213e-06
"ENSMUSG00000054690",520.252061186614,2.57345490326466,0.545540154992276,1.16466235290358e-07,4.94874510004096e-06
"ENSMUSG00000024680",1385.42948720167,-2.16982290681382,0.458372176607988,1.18386350063919e-07,5.01716392980312e-06
"ENSMUSG00000045954",1009.06425869213,-1.44658384282589,0.300444320121218,1.27587717648397e-07,5.39299624284568e-06
"ENSMUSG00000000409",431.226378574911,2.03594415185053,0.428889815228836,1.32733223953137e-07,5.59588063171181e-06
"ENSMUSG00000049103",2344.17665447173,-1.55801942052763,0.325787671319829,1.3401246957082e-07,5.62053852301036e-06
"ENSMUSG00000071064",502.547798126502,2.04662329064565,0.430989379237115,1.33701718808738e-07,5.62053852301036e-06
"ENSMUSG00000085872",108.736916799365,-4.64141802561529,1.00674453068158,1.37254882456214e-07,5.7416519175288e-06
"ENSMUSG00000027533",4229.14678837524,-1.07298283179199,0.2198866344592,1.41361382727275e-07,5.89819439425737e-06
"ENSMUSG00000000290",1605.63146754001,1.53887258931153,0.322213622181486,1.46199580822568e-07,6.08438306924566e-06
"ENSMUSG00000025558",1467.27282898903,1.2083595731622,0.249983347312002,1.5236196912905e-07,6.32458440571845e-06
"ENSMUSG00000026207",65.8331352890432,9.8419190723951,3.15887456451653,1.64032502553809e-07,6.77429128531533e-06
"ENSMUSG00000038677",318.734129117552,2.38036872966287,0.509398897010438,1.65030936269803e-07,6.79818276659502e-06
"ENSMUSG00000038507",1210.99493575684,1.29969671662715,0.271246913344451,1.70922079679744e-07,7.02298870034359e-06
"ENSMUSG00000040855",430.257180782527,-2.01648677513049,0.431550989058954,1.77053576411305e-07,7.25650721144967e-06
"ENSMUSG00000005883",87.9894997566324,6.02077152576831,1.25265128919423,1.78877270963604e-07,7.31273772633783e-06
"ENSMUSG00000060586",614.638183448767,1.74903150380932,0.371551120992512,1.7978581043402e-07,7.33136646125024e-06
"ENSMUSG00000025810",589.484808999892,-1.79911053346626,0.383275386773186,1.81185185168056e-07,7.36986674041625e-06
"ENSMUSG00000024621",1426.47132771449,-2.0197418803208,0.433686442920942,1.86903667791687e-07,7.58341723779354e-06
"ENSMUSG00000018169",879.651454925046,1.57636190691478,0.333968453712759,1.90615606768861e-07,7.71469014495271e-06
"ENSMUSG00000025762",1152.60827631353,-1.37931400076074,0.291512330723796,2.02153501489824e-07,8.16125445291462e-06
"ENSMUSG00000025597",614.740191568041,2.49616738459635,0.538332780219683,2.05883416518066e-07,8.29116077117158e-06
"ENSMUSG00000025473",213.522907871951,3.61996624221029,0.789911841868032,2.09682542459301e-07,8.42320267958717e-06
"ENSMUSG00000079339",63.9756655298191,9.78319355776992,3.16481203240502,2.17929290340747e-07,8.73281505278801e-06
"ENSMUSG00000039616",109.545988681213,5.02831350720937,1.14110475576832,2.21794147628994e-07,8.86574186658218e-06
"ENSMUSG00000017723",63.4627744271664,9.76432219772023,3.16798705971323,2.41800601410693e-07,9.64165008925544e-06
"ENSMUSG00000016239",1098.45962200788,1.53838611695079,0.329150751952593,2.43915032989669e-07,9.70206503456942e-06
"ENSMUSG00000085125",192.851891789451,3.39070178673555,0.743386051509506,2.55617757211871e-07,1.01178383166332e-05
"ENSMUSG00000030660",1503.58443469239,1.24254960892865,0.263669118327051,2.68194184738462e-07,1.05639797000753e-05
"ENSMUSG00000039578",461.462039868324,3.16013327738846,0.693318943189875,2.69395600728513e-07,1.05855470393056e-05
"ENSMUSG00000033306",1698.94124504762,1.29029629905195,0.274665757648234,2.71717876854925e-07,1.06509460251922e-05
"ENSMUSG00000000058",259.922500832351,2.4768686573129,0.543078668057163,2.75926835739189e-07,1.07166773984931e-05
"ENSMUSG00000028874",255.372500507346,2.84873706139135,0.625094698404487,2.75754132958812e-07,1.07166773984931e-05
"ENSMUSG00000049191",668.516561548243,1.9326819273569,0.41969816169907,2.7604265088465e-07,1.07166773984931e-05
"ENSMUSG00000097451",96.7968180035177,10.3604178261462,3.34182034347779,2.75212098589027e-07,1.07166773984931e-05
"ENSMUSG00000069300",2873.55150873269,-1.21242236084828,0.258049247972347,2.82458755803668e-07,1.0939533008865e-05
"ENSMUSG00000028480",1341.53115862949,1.38315554626583,0.296565540331855,2.86643874059257e-07,1.10225122972573e-05
"ENSMUSG00000037169",1176.23911639142,1.31184054258273,0.280736932160331,2.98788615152423e-07,1.14622959495322e-05
"ENSMUSG00000027499",297.268705259127,2.61694761892443,0.58038883217969,3.00330217927823e-07,1.14941983405048e-05
"ENSMUSG00000001930",938.929019607554,-1.40968877590714,0.303715806395331,3.05623764095674e-07,1.16692054644926e-05
"ENSMUSG00000026638",400.284077349772,2.31018922354326,0.50852348195286,3.21987461638463e-07,1.22362793813734e-05
"ENSMUSG00000044867",283.897072658106,2.65728459659505,0.591748722589735,3.36097735572996e-07,1.27425907287851e-05
"ENSMUSG00000038349",121.025564972569,5.47829879825443,1.19444246550679,3.6093316674321e-07,1.36203893622513e-05
"ENSMUSG00000058809",1833.600668332,-1.1424930421669,0.244924589275365,3.63919142615411e-07,1.37011325576765e-05
"ENSMUSG00000036053",1306.89564136553,1.70639613646848,0.375076482795537,3.87155989206593e-07,1.45084914566332e-05
"ENSMUSG00000051747",82.6030206763385,5.71789649401007,1.23871480123032,3.99863573206822e-07,1.48813595095293e-05
"ENSMUSG00000049092",67.5379418810353,9.81218586357009,3.22464349626154,4.01152115543955e-07,1.48950724737181e-05
"ENSMUSG00000028341",282.729575158823,3.75651861172203,0.8514717913087,4.11917323747207e-07,1.52597930300767e-05
"ENSMUSG00000015053",2613.34624178278,-1.11582729355869,0.240492054076259,4.31035098048834e-07,1.58952783651767e-05
"ENSMUSG00000046794",661.736054988478,1.63685209990333,0.360776302325582,4.34341308246159e-07,1.59807987254479e-05
"ENSMUSG00000029082",60.894440817828,9.6553858887045,3.1907027776744,4.48864318375398e-07,1.64776971659395e-05
"ENSMUSG00000001156",1769.90287233333,1.11314965847656,0.240406411161049,4.63885868514032e-07,1.6968629712239e-05
"ENSMUSG00000038894",675.692203065211,1.85220231862634,0.412219471970314,4.78055602491343e-07,1.73915553904098e-05
"ENSMUSG00000031990",101.89674661646,5.32462998212164,1.17836165183503,5.09257457919385e-07,1.84437784927448e-05
"ENSMUSG00000075010",1165.44477398663,1.46988858820731,0.325623286385986,5.3007914424514e-07,1.91123636217919e-05
"ENSMUSG00000097838",214.929348986233,2.67160110287859,0.606949976460216,5.40257133576597e-07,1.94360505232701e-05
"ENSMUSG00000033722",71.7043404528089,7.06159312974137,1.51530487483923,5.45008023414345e-07,1.95057832315515e-05
"ENSMUSG00000072620",987.909487855398,1.70189866204804,0.379926927307896,5.45123841101889e-07,1.95057832315515e-05
"ENSMUSG00000085611",99.8665262567824,-4.2191706776641,0.972997555025014,5.45810105867738e-07,1.95057832315515e-05
"ENSMUSG00000026826",725.397815507662,2.03987874861616,0.459915846331393,5.55336844511872e-07,1.98025290215919e-05
"ENSMUSG00000028637",56.8515201748013,9.53796102029289,3.1806579713499,5.81446097268373e-07,2.06879799311598e-05
"ENSMUSG00000024107",84.2096843407208,4.9300440881094,1.11112973667546,5.97282929860606e-07,2.1158453723224e-05
"ENSMUSG00000039774",375.619861297795,2.28931016956209,0.518821531157419,6.07990498803408e-07,2.14907383954768e-05
"ENSMUSG00000026073",64.64407676203,9.70839129577663,3.24138485247296,6.58446055048054e-07,2.32234927781546e-05
"ENSMUSG00000012889",58.4744849322322,9.56907104408793,3.20160072759236,6.63109895963495e-07,2.33056505332449e-05
"ENSMUSG00000037211",672.023284453012,1.99091787727389,0.452509708108525,6.65094233514063e-07,2.33056505332449e-05
"ENSMUSG00000091563",58.8736947368962,9.57483073433957,3.20408033685458,6.64915558882277e-07,2.33056505332449e-05
"ENSMUSG00000056529",518.90984337054,2.1660970277869,0.495056442912434,6.91573362757191e-07,2.41811688329939e-05
"ENSMUSG00000039013",709.361873181505,-1.71865729906729,0.389794064789859,6.96636390121827e-07,2.43057037062118e-05
"ENSMUSG00000031162",1139.51433467846,-2.12127846748932,0.486227285584346,7.30930769911022e-07,2.5338411636166e-05
"ENSMUSG00000035275",264.79745565725,3.65354694031801,0.842438614044043,7.44230975102681e-07,2.57289409484958e-05
"ENSMUSG00000054453",57.131334756824,9.51580100005743,3.20888322195757,8.37824046336683e-07,2.87362997587809e-05
"ENSMUSG00000027580",1982.54780607455,1.00247653018737,0.220833610060015,8.46040247856351e-07,2.89567559673287e-05
"ENSMUSG00000026198",729.597879523031,-1.91822800637573,0.441044031954364,8.5156229654137e-07,2.90161935633907e-05
"ENSMUSG00000057278",456.308011610283,-1.86976817808784,0.429755144780152,8.53153878323182e-07,2.90161935633907e-05
"ENSMUSG00000021990",2455.2014620631,1.09059146995363,0.242066924992172,8.6747578335855e-07,2.94414370163345e-05
"ENSMUSG00000031389",2404.98131873444,1.07450215999932,0.238833083792509,9.0582396337191e-07,3.06145806743796e-05
"ENSMUSG00000051235",1205.25356754911,-1.49030341569527,0.339918506760004,9.3128941120536e-07,3.14096755791741e-05
"ENSMUSG00000028402",249.76448441617,3.04850842252113,0.710916204732951,9.39775611174916e-07,3.16299945307915e-05
"ENSMUSG00000030711",118.475395229139,5.00084863214442,1.15050703160645,9.51345975253862e-07,3.18868322844405e-05
"ENSMUSG00000033900",388.782905279333,1.95807127918093,0.452676943564117,9.49567196468939e-07,3.18868322844405e-05
"ENSMUSG00000024896",4067.98067388949,-1.05674277663937,0.235535307052548,9.55867083390731e-07,3.19721739938276e-05
"ENSMUSG00000026385",1868.03547538932,-1.05177316843785,0.23451614403446,9.77078219524831e-07,3.26142665894587e-05
"ENSMUSG00000038456",53.976431749836,9.41836472518966,3.19655534676635,9.80313856577613e-07,3.26549403788785e-05
"ENSMUSG00000027660",5017.97119531327,1.02659545792986,0.228765614807729,1.03064929470833e-06,3.42611528378504e-05
"ENSMUSG00000031824",365.336392945921,2.36489061594702,0.552228910431359,1.03695465209296e-06,3.44001206203542e-05
"ENSMUSG00000103586",53.5666087906961,9.40043969900932,3.20071923946777,1.07797513126312e-06,3.5687810633985e-05
"ENSMUSG00000000938",290.594148304643,2.31832617765737,0.544815314704257,1.09146139727644e-06,3.606054808267e-05
"ENSMUSG00000045930",54.2027732120649,9.41180781171131,3.20809046460094,1.11709470577424e-06,3.67574109589006e-05
"ENSMUSG00000021281",2856.27123902211,-1.34910473009562,0.30956738489694,1.17669681814488e-06,3.8561831556574e-05
"ENSMUSG00000043110",220.840472968675,2.60036053888626,0.613876318617423,1.21221295027864e-06,3.96454857617391e-05
"ENSMUSG00000058624",1756.8032798316,1.73452305141652,0.405581501112534,1.30932422801934e-06,4.26491950249601e-05
"ENSMUSG00000035493",693.615667171303,1.73779363945447,0.405897363244657,1.32196070295258e-06,4.29743410042155e-05
"ENSMUSG00000001763",560.928963953879,-1.79422810445295,0.421184923174719,1.35089364438368e-06,4.38268881942433e-05
"ENSMUSG00000044103",116.420114081839,3.75150252463919,0.897246573460784,1.36831485328094e-06,4.41267911549105e-05
"ENSMUSG00000058135",1299.43992467475,1.13408335722886,0.25825014459212,1.36811523831593e-06,4.41267911549105e-05
"ENSMUSG00000062524",52.2234586152879,9.3423185936962,3.20840692149604,1.36786411883163e-06,4.41267911549105e-05
"ENSMUSG00000046159",53.65763529857,9.38079860643821,3.22058067443626,1.37912444319225e-06,4.43869694052472e-05
"ENSMUSG00000009376",591.460092123312,-1.82454248455874,0.430258632833501,1.39535151569212e-06,4.48201303324201e-05
"ENSMUSG00000031805",1736.56724184836,1.2854526112015,0.295883648333754,1.42729567027369e-06,4.57554249624966e-05
"ENSMUSG00000030137",1137.40097885338,-1.74960944176465,0.413202650668768,1.55979229942437e-06,4.97076329436635e-05
"ENSMUSG00000008206",1700.4389924364,1.26151260744382,0.291955228718451,1.61345115909521e-06,5.13166224255252e-05
"ENSMUSG00000022114",370.716688333664,2.25605186514629,0.541196258813816,1.62279947444714e-06,5.15127464545584e-05
"ENSMUSG00000068735",603.436628676637,2.07225340419079,0.496499376863741,1.63502977825117e-06,5.16982364845864e-05
"ENSMUSG00000017418",2981.92972890986,1.00651507976635,0.229025685259782,1.64781969022183e-06,5.18999084922203e-05
"ENSMUSG00000102332",51.7240376294373,9.30458592438322,3.22222411598966,1.7157252367353e-06,5.37250983704211e-05
"ENSMUSG00000006344",554.324740355213,1.62842161429095,0.385109844970894,1.72343370410283e-06,5.38622938913529e-05
"ENSMUSG00000026069",1650.13090914279,-1.97111447256548,0.471730699248925,1.7301975911922e-06,5.39694967318121e-05
"ENSMUSG00000085603",62.8902871037642,6.82642792440236,1.56057630408528,1.73996123230716e-06,5.41696776727321e-05
"ENSMUSG00000028132",1303.83514428959,-1.88780309862169,0.453102209888874,1.90346250041974e-06,5.89199893294362e-05
"ENSMUSG00000103508",380.907056040261,2.58042888044188,0.627661191991325,2.07162400684728e-06,6.38809924701915e-05
"ENSMUSG00000035183",330.840776791538,2.06419641666052,0.499815757310628,2.11061616461348e-06,6.49596294466305e-05
"ENSMUSG00000091264",1566.31698023757,-1.09502642670191,0.254880772043316,2.1438247089084e-06,6.57317769176478e-05
"ENSMUSG00000022237",251.204108951793,2.75949862543575,0.681266423760902,2.19429778093216e-06,6.70254467462467e-05
"ENSMUSG00000034614",1469.37337323458,1.14944079697054,0.268941809588486,2.29060924386415e-06,6.98355424650033e-05
"ENSMUSG00000026458",187.421303486095,-2.80597679948793,0.697154770499911,2.42145760231776e-06,7.34100695204537e-05
"ENSMUSG00000056124",1239.37365041224,1.38961318797007,0.332402195988711,2.60383068808888e-06,7.86444309878187e-05
"ENSMUSG00000057596",1166.47464524095,1.30148838085639,0.310296703843609,2.63054249633477e-06,7.91558596155457e-05
"ENSMUSG00000031530",247.33581273641,2.82318713291463,0.705176123147718,2.65799549836349e-06,7.98335605250584e-05
"ENSMUSG00000027073",1292.08594924463,1.99244573022514,0.489276970117934,2.7083028421774e-06,8.10438349575044e-05
"ENSMUSG00000020364",48.4564744582091,9.16471653976828,3.23555574508314,2.78716376588987e-06,8.32498048081016e-05
"ENSMUSG00000000157",498.670092225939,2.94466822620362,0.734056096255339,2.80310937547878e-06,8.35676816290988e-05
"ENSMUSG00000038172",1197.74506487497,1.92279256840919,0.47150004923093,2.80813013813267e-06,8.35676816290988e-05
"ENSMUSG00000078154",977.460785448224,-1.43561626125666,0.346501823360785,2.8148230143223e-06,8.36131555575481e-05
"ENSMUSG00000032503",429.03488475988,1.83915358243163,0.450899227439991,2.8949466384072e-06,8.58356980387804e-05
"ENSMUSG00000049001",59.2951510698161,7.46497949387714,1.86361552901794,3.09480723289306e-06,9.10942441696467e-05
